p1,r1,y1,p2,r2,y2,t_ms
-5.63,62.55,52.10,20.78,132.94,-19.21,372045
-5.70,61.89,52.43,20.92,134.87,-19.51,372061
-5.79,61.27,52.67,21.06,136.96,-19.72,372077
-5.78,60.64,52.80,21.66,139.03,-19.78,372093
-5.71,59.74,52.79,22.37,141.14,-19.68,372109
-5.57,58.71,52.68,22.93,143.22,-19.51,372125
-5.47,57.34,52.66,23.31,145.40,-19.46,372141
-5.47,56.03,52.86,23.55,147.45,-19.67,372157
-5.49,54.81,53.24,23.67,149.52,-20.02,372173
-5.57,53.58,53.59,23.77,151.79,-20.31,372189
-5.51,52.31,53.75,24.06,154.08,-20.39,372205
-5.32,50.80,53.78,24.48,156.55,-20.33,372221
-4.88,48.95,53.75,24.88,159.22,-20.20,372237
-4.47,46.83,53.71,25.23,161.93,-20.07,372253
-4.10,44.76,53.77,25.47,164.54,-20.06,372269
-3.67,42.78,53.86,25.62,167.15,-20.06,372285
-3.18,40.70,53.84,25.52,169.78,-19.93,372301
-2.91,38.77,53.63,25.18,172.17,-19.64,372317
-2.96,37.17,53.19,24.71,174.27,-19.14,372333
-3.22,35.69,52.52,24.21,176.28,-18.44,372349
-3.52,34.08,51.76,23.79,178.32,-17.67,372365
-3.68,32.39,51.07,23.52,180.30,-16.97,372381
-3.61,30.61,50.61,23.36,182.18,-16.49,372397
-3.39,28.88,50.36,23.23,184.08,-16.21,372413
-3.14,26.80,50.27,22.94,186.30,-16.09,372429
-2.99,24.62,50.29,22.49,188.58,-16.08,372445
-2.99,22.84,50.34,22.18,190.42,-16.11,372461
-3.01,21.56,50.46,22.02,191.71,-16.21,372477
-2.86,20.64,50.65,21.93,192.75,-16.36,372493
-2.65,19.81,50.82,21.87,193.72,-16.47,372509
-2.50,19.00,50.93,21.70,194.60,-16.54,372525
-2.43,18.17,51.01,21.32,195.46,-16.60,372541
-2.51,17.29,51.10,20.72,196.37,-16.69,372557
-2.74,16.44,51.15,20.08,197.25,-16.74,372573
-3.13,15.61,51.17,19.60,198.05,-16.77,372589
-3.42,14.90,51.18,19.24,183.72,-16.78,372605
-3.58,14.32,51.18,18.99,169.63,-16.77,372621
-3.63,13.99,51.15,18.68,170.70,-16.72,372637
-3.59,13.85,51.08,18.31,171.58,-16.64,372653
-3.52,13.51,51.01,18.21,172.76,-16.54,372669
-3.40,12.59,50.94,18.21,174.43,-16.42,372685
-3.25,11.60,50.78,18.04,161.09,-16.21,372701
-3.18,10.89,50.54,17.59,147.73,-15.94,372717
-3.20,10.47,50.33,16.98,134.26,-15.78,372733
-3.25,10.42,50.30,16.46,120.78,-15.81,372749
-3.14,10.59,50.49,16.31,122.66,-16.02,372765
-2.78,10.49,50.83,16.64,124.89,-16.31,372781
-2.14,10.19,51.21,17.10,127.25,-16.58,372797
-1.36,10.00,51.52,17.32,114.38,-16.79,372813
-0.69,9.95,51.81,17.29,101.66,-17.01,372829
-0.25,10.18,52.08,17.11,104.04,-17.24,372845
0.05,10.55,52.32,16.86,106.34,-17.42,372861
0.31,10.81,52.48,16.71,108.71,-17.52,372877
0.71,10.86,52.61,16.69,111.17,-17.59,372893
1.37,10.93,52.74,16.80,113.50,-17.63,372909
2.27,11.32,52.84,16.92,115.37,-17.62,372925
3.38,12.04,52.91,16.88,116.93,-17.59,372941
4.49,12.53,53.01,16.67,118.67,-17.60,372957
5.35,12.81,53.16,16.34,120.48,-17.69,372973
5.88,13.29,53.32,15.93,122.08,-17.78,372989
6.30,13.95,53.40,15.61,123.54,-17.80,373005
6.90,14.29,53.48,15.31,125.25,-17.83,373021
7.74,14.07,53.74,14.82,127.33,-18.05,373037
8.69,13.70,54.18,14.24,129.45,-18.44,373053
9.65,13.56,54.75,13.75,131.28,-18.95,373069
10.69,13.83,55.42,13.56,132.64,-19.54,373085
11.82,14.68,56.15,13.72,133.57,-20.13,373101
13.14,15.72,56.82,14.02,134.44,-20.64,373117
14.64,16.27,57.43,14.17,135.68,-21.08,373133
16.07,16.42,58.00,14.04,137.17,-21.49,373149
17.40,16.37,58.55,13.57,138.77,-21.90,373165
18.75,16.28,59.12,12.91,140.30,-22.36,373181
20.13,16.38,59.72,12.28,141.66,-22.84,373197
21.57,16.51,60.35,11.72,142.96,-23.34,373213
23.06,16.70,61.00,11.18,144.16,-23.84,373229
24.54,16.95,61.63,10.57,145.29,-24.33,373245
25.92,17.06,62.22,9.83,146.55,-24.77,373261
27.18,16.91,62.76,8.98,148.01,-25.17,373277
28.30,16.71,63.25,8.14,149.47,-25.53,373293
29.45,16.58,63.67,7.23,150.82,-25.82,373309
30.70,16.50,64.06,6.25,152.01,-26.09,373325
31.99,16.34,64.52,5.18,153.20,-26.45,373341
33.28,16.11,65.04,4.01,154.52,-26.84,373357
34.59,15.92,65.51,2.81,155.81,-27.17,373373
35.95,15.76,65.90,1.66,157.03,-27.43,373389
37.48,15.64,66.27,0.47,158.02,-27.67,373405
39.04,15.65,66.72,-0.75,158.72,-28.02,373421
40.44,15.82,67.34,-1.94,159.23,-28.54,373437
41.93,16.03,68.11,-3.16,159.83,-29.20,373453
43.75,16.11,68.96,-4.15,160.54,-29.92,373469
45.91,16.28,69.89,-4.81,161.26,-30.66,373485
48.24,16.39,70.83,-5.35,162.05,-31.37,373501
50.42,16.47,71.70,-6.05,162.86,-31.99,373517
52.27,16.72,72.41,-7.13,163.46,-32.46,373533
53.76,17.27,72.88,-8.61,163.76,-32.74,373549
55.12,17.89,73.16,-10.35,163.99,-32.87,373565
56.40,18.08,73.33,-12.00,164.65,-32.91,373581
57.58,17.80,73.47,-13.56,165.51,-32.93,373597
58.90,17.62,73.64,-15.40,166.15,-32.98,373613
60.32,17.85,73.81,-17.61,166.29,-33.05,373629
61.70,18.53,73.99,-19.94,166.08,-33.13,373645
63.03,19.34,74.17,-22.15,165.95,-33.23,373661
64.44,20.13,74.35,-24.07,166.15,-33.31,373677
65.94,20.59,74.48,-25.78,166.71,-33.29,373693
67.47,20.47,74.56,-27.69,167.16,-33.24,373709
68.76,19.78,74.68,-29.99,167.56,-33.28,373725
69.70,19.26,74.93,-32.61,167.79,-33.49,373741
70.36,19.41,75.20,-35.39,168.02,-33.73,373757
70.83,20.28,75.34,-38.06,168.41,-33.81,373773
71.24,21.19,75.21,-40.60,168.93,-33.61,373789
71.66,21.33,74.87,-43.03,169.47,-33.23,373805
71.91,20.94,74.49,-45.32,169.80,-32.87,373821
72.05,20.90,74.25,-47.49,169.65,-32.66,373837
72.15,21.36,74.18,-49.53,169.32,-32.61,373853
72.23,21.74,74.20,-51.55,169.29,-32.64,373869
72.11,21.40,74.27,-53.54,169.84,-32.73,373885
71.83,21.39,74.30,-55.65,170.37,-32.74,373901
71.61,22.00,74.09,-57.93,170.52,-32.52,373917
71.58,22.03,73.74,-60.35,170.64,-32.22,373933
71.48,21.73,73.48,-62.81,170.53,-32.04,373949
71.25,21.47,73.36,-65.31,170.47,-32.02,373965
71.02,21.21,73.35,-67.75,170.72,-32.10,373981
70.74,21.30,73.38,-69.93,170.97,-32.20,373997
70.32,21.30,73.38,-71.95,171.47,-32.26,374013
69.76,21.29,73.24,-74.23,171.99,-32.18,374029
68.86,21.20,72.85,-77.03,172.23,-31.89,374045
67.26,21.32,72.23,-79.91,172.50,-31.42,374061
64.87,21.87,71.27,-82.53,172.04,-30.68,374077
62.23,22.08,70.24,-85.41,171.83,-29.96,374093
59.45,21.11,69.33,-88.45,172.84,-29.40,374109
56.78,19.94,68.57,-90.87,174.11,-28.96,374125
54.87,19.53,67.86,-92.73,174.60,-28.52,374141
53.37,19.47,67.32,-94.03,174.50,-28.24,374157
51.78,19.49,67.06,-94.86,174.39,-28.21,374173
49.93,19.34,66.94,-95.43,174.64,-28.29,374189
48.28,19.42,66.78,-95.71,174.85,-28.28,374205
46.81,19.33,66.51,-95.70,175.14,-28.15,374221
45.55,18.99,66.22,-95.72,175.56,-28.00,374237
44.27,18.58,65.87,-95.77,176.08,-27.79,374253
42.78,18.18,65.43,-95.70,176.56,-27.49,374269
41.08,17.72,64.93,-95.38,177.01,-27.15,374285
39.32,17.39,64.41,-94.91,177.33,-26.80,374301
37.54,17.18,63.86,-94.40,177.53,-26.41,374317
35.81,17.11,63.31,-93.86,177.42,-26.04,374333
34.08,17.43,62.82,-93.14,176.97,-25.74,374349
32.46,17.86,62.42,-92.20,176.53,-25.51,374365
31.06,18.15,62.10,-90.89,176.32,-25.32,374381
29.92,18.23,61.85,-89.24,176.33,-25.16,374397
28.98,18.09,61.61,-87.42,176.56,-24.98,374413
27.99,17.68,61.34,-85.68,177.02,-24.75,374429
26.95,17.13,60.94,-84.19,177.62,-24.41,374445
25.93,16.53,60.46,-82.83,178.08,-24.03,374461
24.85,16.13,60.07,-81.37,178.15,-23.77,374477
23.78,16.24,59.87,-79.77,177.77,-23.69,374493
22.71,16.75,59.77,-77.94,177.19,-23.68,374509
21.69,17.27,59.68,-75.92,176.72,-23.64,374525
20.87,17.70,59.52,-73.88,176.29,-23.53,374541
20.33,18.01,59.39,-71.96,175.86,-23.45,374557
19.85,18.27,59.38,-70.10,175.37,-23.51,374573
19.23,18.99,59.45,-68.25,174.46,-23.64,374589
18.37,20.20,59.47,-66.48,173.17,-23.72,374605
17.39,21.77,59.32,-64.81,171.60,-23.63,374621
16.31,23.78,58.97,-63.15,169.54,-23.35,374637
15.36,26.24,58.54,-61.53,166.87,-23.04,374653
14.53,29.24,58.22,-59.94,163.62,-22.84,374669
13.77,32.49,58.01,-58.41,160.18,-22.76,374685
12.90,35.76,57.88,-56.98,156.77,-22.76,374701
11.89,38.87,57.78,-55.72,153.59,-22.80,374717
10.66,41.74,57.64,-54.50,150.72,-22.80,374733
9.28,44.64,57.39,-53.00,148.06,-22.67,374749
8.09,47.58,57.07,-51.04,145.62,-22.43,374765
7.59,50.10,56.78,-48.77,143.54,-22.19,374781
7.57,51.73,56.53,-46.59,141.93,-21.94,374797
7.39,52.90,56.23,-44.87,140.55,-21.67,374813
6.80,54.09,55.88,-43.43,139.24,-21.38,374829
5.94,55.55,55.47,-41.70,137.97,-21.02,374845
5.29,56.92,55.00,-39.59,136.92,-20.56,374861
5.04,57.97,54.47,-37.31,136.06,-20.02,374877
5.02,58.72,53.94,-35.14,135.27,-19.48,374893
5.02,59.56,53.55,-33.02,134.37,-19.08,374909
5.18,60.22,53.38,-31.06,133.57,-18.93,374925
5.19,60.75,53.41,-29.35,132.86,-18.96,374941
4.90,61.29,53.46,-27.76,132.28,-19.02,374957
4.50,62.01,53.47,-26.08,131.66,-19.03,374973
4.23,62.90,53.44,-24.35,130.86,-19.00,374989
4.16,63.80,53.44,-22.72,129.96,-18.99,375005
4.18,64.58,53.44,-21.31,129.12,-18.99,375021
4.20,65.02,53.52,-20.11,128.52,-19.10,375037
4.06,65.59,53.84,-18.97,127.79,-19.47,375053
3.79,66.42,54.31,-17.78,126.97,-19.96,375069
3.48,67.32,54.69,-16.54,126.14,-20.32,375085
3.18,68.17,54.80,-15.37,125.39,-20.42,375101
2.96,68.71,54.62,-14.30,124.94,-20.21,375117
2.75,68.84,54.27,-13.31,124.87,-19.85,375133
2.45,68.63,53.83,-12.39,125.10,-19.41,375149
2.11,68.16,53.38,-11.48,125.55,-18.98,375165
1.72,67.82,53.01,-10.43,125.91,-18.63,375181
1.48,67.73,52.74,-9.35,126.01,-18.38,375197
1.37,67.71,52.62,-8.31,125.97,-18.28,375213
1.29,67.67,52.63,-7.31,125.98,-18.30,375229
1.18,67.58,52.73,-6.28,126.06,-18.39,375245
1.06,67.34,52.81,-5.29,126.30,-18.44,375261
0.86,66.98,52.74,-4.33,126.69,-18.32,375277
0.66,66.53,52.48,-3.36,127.22,-18.01,375293
0.58,65.98,52.08,-2.46,127.79,-17.58,375309
0.55,65.35,51.69,-1.63,128.35,-17.18,375325
0.51,64.77,51.40,-0.81,128.84,-16.89,375341
0.55,64.28,51.25,-0.08,129.24,-16.74,375357
0.55,63.79,51.23,0.60,129.60,-16.72,375373
0.42,63.36,51.31,1.27,129.95,-16.80,375389
0.24,62.98,51.43,2.00,130.33,-16.90,375405
0.03,62.64,51.47,2.78,130.67,-16.91,375421
-0.32,62.44,51.40,3.79,130.92,-16.80,375437
-0.74,62.73,51.19,5.25,130.79,-16.52,375453
-0.77,63.39,50.73,6.90,130.36,-15.94,375469
-0.20,63.89,50.01,8.40,130.02,-15.07,375485
0.92,63.55,49.20,9.28,130.22,-14.16,375501
1.97,62.70,48.56,9.76,130.68,-13.48,375517
2.77,61.72,48.22,10.00,131.19,-13.11,375533
2.86,60.91,48.15,9.96,131.44,-13.07,375549
2.65,60.55,48.30,9.62,131.60,-13.27,375565
2.36,60.21,48.58,9.36,131.93,-13.59,375581
2.06,59.77,48.92,9.26,132.46,-13.94,375597
1.80,59.36,49.21,9.33,132.97,-14.21,375613
1.59,58.99,49.39,9.56,133.45,-14.37,375629
1.43,58.45,49.51,9.85,133.99,-14.47,375645
1.21,57.68,49.59,10.00,134.63,-14.53,375661
0.79,56.91,49.54,10.04,135.35,-14.47,375677
0.29,56.16,49.35,10.04,136.12,-14.27,375693
-0.19,55.37,49.06,10.09,136.94,-13.98,375709
-0.56,54.54,48.76,10.24,137.75,-13.69,375725
-0.86,53.87,48.52,10.55,138.35,-13.45,375741
-1.09,53.34,48.36,10.87,138.73,-13.28,375757
-1.28,52.98,48.25,11.13,138.95,-13.17,375773
-1.53,52.77,48.13,11.33,139.08,-13.03,375789
-1.80,52.60,47.94,11.49,139.19,-12.84,375805
-2.08,52.44,47.68,11.65,139.33,-12.57,375821
-2.24,52.25,47.40,11.77,139.47,-12.28,375837
-2.25,52.01,47.20,11.89,139.59,-12.09,375853
-2.25,51.84,47.14,12.05,139.61,-12.04,375869
-2.25,51.84,47.18,12.25,139.54,-12.07,375885
-2.20,51.81,47.25,12.39,139.50,-12.12,375901
-2.17,51.72,47.32,12.52,139.53,-12.17,375917
-2.20,51.65,47.36,12.67,139.56,-12.19,375933
-2.21,51.61,47.36,12.82,139.58,-12.16,375949
-2.13,51.48,47.36,12.86,139.61,-12.15,375965
-2.12,51.34,47.39,12.86,139.60,-12.19,375981
-2.23,51.32,47.46,12.87,139.55,-12.25,375997
-2.34,51.29,47.51,12.86,139.56,-12.28,376013
-2.46,51.15,47.50,12.78,139.65,-12.27,376029
-2.68,51.02,47.44,12.68,139.70,-12.20,376045
-2.94,50.99,47.33,12.63,139.73,-12.09,376061
-3.08,50.91,47.19,12.58,139.80,-11.95,376077
-3.14,50.75,47.09,12.56,139.88,-11.85,376093
-3.24,50.64,47.04,12.59,139.90,-11.80,376109
-3.32,50.64,47.02,12.68,139.88,-11.77,376125
-3.35,50.64,46.99,12.78,139.85,-11.71,376141
-3.34,50.61,46.90,12.79,139.84,-11.60,376157
-3.29,50.53,46.80,12.73,139.85,-11.50,376173
-3.25,50.43,46.75,12.66,139.87,-11.44,376189
-3.20,50.41,46.73,12.60,139.84,-11.41,376205
-3.05,50.36,46.73,12.43,139.82,-11.41,376221
-2.91,50.25,46.80,12.21,139.83,-11.48,376237
-2.88,50.21,46.88,12.01,139.80,-11.56,376253
-2.92,50.24,46.95,11.83,139.75,-11.62,376269
-2.98,50.23,46.97,11.66,139.75,-11.62,376285
-3.09,50.19,46.93,11.52,139.77,-11.58,376301
-3.25,50.18,46.85,11.43,139.78,-11.50,376317
-3.40,50.21,46.75,11.47,139.80,-11.38,376333
-3.41,50.09,46.64,11.57,139.96,-11.25,376349
-3.29,49.77,46.55,11.62,140.21,-11.14,376365
-3.25,49.44,46.51,11.68,140.42,-11.08,376381
-3.26,49.25,46.49,11.74,140.56,-11.05,376397
-3.23,49.06,46.47,11.75,140.68,-11.02,376413
-3.08,48.82,46.53,11.68,140.85,-11.06,376429
-3.02,48.72,46.57,11.55,140.84,-11.08,376445
-2.95,48.50,46.58,11.12,140.99,-11.10,376461
-3.08,48.36,46.60,10.91,141.15,-11.11,376477
-3.16,48.53,46.57,10.81,141.04,-11.07,376493
-2.98,48.65,46.53,10.59,140.89,-11.02,376509
-2.85,48.61,46.54,10.31,140.81,-11.04,376525
-2.85,48.75,46.59,10.05,140.61,-11.08,376541
-2.85,48.90,46.62,9.72,140.41,-11.13,376557
-2.85,48.80,46.71,9.37,140.48,-11.24,376573
-3.00,48.68,46.79,9.21,140.64,-11.30,376589
-3.14,48.62,46.75,9.14,140.77,-11.24,376605
-3.12,48.41,46.64,9.12,141.04,-11.11,376621
-3.03,48.17,46.54,9.14,141.21,-10.99,376637
-2.83,48.11,46.49,9.02,141.14,-10.94,376653
-2.64,48.06,46.59,8.75,140.97,-11.05,376669
-2.62,48.04,46.82,8.42,140.89,-11.31,376685
-2.73,47.99,47.10,8.24,141.04,-11.58,376701
-2.81,47.73,47.27,8.24,141.49,-11.71,376717
-2.71,47.14,47.31,8.27,142.25,-11.68,376733
-2.49,46.19,47.24,8.32,143.29,-11.56,376749
-2.25,44.92,47.17,8.45,144.59,-11.44,376765
-1.90,43.41,47.18,8.67,146.10,-11.42,376781
-1.39,41.82,47.32,8.95,147.60,-11.48,376797
-0.79,40.34,47.54,9.21,148.97,-11.63,376813
-0.17,38.98,47.80,9.45,150.24,-11.80,376829
0.38,37.75,48.01,9.64,151.43,-11.91,376845
0.92,36.60,48.13,9.76,152.59,-11.93,376861
1.53,35.43,48.18,9.81,153.74,-11.89,376877
2.13,34.19,48.19,9.74,154.93,-11.80,376893
2.56,33.01,48.08,9.48,156.02,-11.61,376909
2.82,31.90,47.87,8.95,156.97,-11.37,376925
3.04,30.88,47.74,8.37,157.76,-11.25,376941
3.46,30.07,47.81,7.98,158.45,-11.32,376957
3.99,29.20,48.04,7.87,159.26,-11.50,376973
4.53,28.30,48.32,7.84,160.11,-11.70,376989
5.01,27.58,48.52,7.69,160.74,-11.82,377005
5.36,27.13,48.63,7.33,161.07,-11.87,377021
5.61,26.88,48.69,6.79,161.19,-11.91,377037
5.78,26.70,48.76,6.16,161.28,-11.98,377053
5.95,26.48,48.86,5.51,161.45,-12.07,377069
6.13,26.27,48.96,4.86,161.62,-12.16,377085
6.36,26.11,49.04,4.26,161.72,-12.22,377101
6.62,26.08,49.11,3.72,161.70,-12.27,377117
6.81,26.14,49.13,3.24,161.65,-12.26,377133
6.92,26.09,49.06,2.66,161.69,-12.17,377149
6.95,25.94,48.92,2.00,161.79,-12.02,377165
6.97,25.73,48.77,1.31,161.90,-11.89,377181
7.07,25.53,48.69,0.72,162.00,-11.83,377197
7.24,25.36,48.69,0.21,162.08,-11.83,377213
7.25,25.22,48.69,-0.17,162.20,-11.81,377229
7.12,25.12,48.58,-0.55,162.35,-11.67,377245
7.00,24.83,48.36,-1.00,162.66,-11.45,377261
6.94,24.31,48.15,-1.51,163.11,-11.24,377277
7.01,23.75,48.03,-1.99,163.57,-11.14,377293
7.16,23.35,48.00,-2.42,163.87,-11.10,377309
7.35,23.14,48.03,-2.76,163.98,-11.12,377325
7.57,23.07,48.10,-3.07,164.00,-11.18,377341
7.77,22.99,48.17,-3.37,164.06,-11.23,377357
7.94,22.75,48.24,-3.74,164.27,-11.28,377373
8.09,22.35,48.34,-4.18,164.59,-11.38,377389
8.30,21.90,48.52,-4.63,164.94,-11.57,377405
8.53,21.51,48.79,-4.97,165.25,-11.83,377421
8.72,21.27,49.11,-5.17,165.43,-12.12,377437
8.84,21.22,49.38,-5.34,165.50,-12.37,377453
8.88,21.23,49.55,-5.52,165.53,-12.50,377469
8.89,21.17,49.60,-5.79,165.60,-12.54,377485
8.90,21.09,49.61,-6.08,165.68,-12.54,377501
8.97,21.08,49.59,-6.34,165.67,-12.51,377517
9.10,21.10,49.57,-6.63,165.59,-12.48,377533
9.30,21.15,49.58,-6.97,165.45,-12.50,377549
9.52,21.22,49.67,-7.37,165.26,-12.59,377565
9.68,21.38,49.83,-7.77,164.99,-12.76,377581
9.72,21.62,50.03,-8.17,164.70,-12.97,377597
9.64,21.91,50.18,-8.53,164.48,-13.13,377613
9.58,22.09,50.28,-8.86,164.34,-13.22,377629
9.61,22.19,50.35,-9.19,164.22,-13.30,377645
9.64,22.29,50.44,-9.49,164.10,-13.40,377661
9.61,22.40,50.52,-9.74,164.02,-13.47,377677
9.55,22.50,50.54,-9.96,163.96,-13.48,377693
9.47,22.52,50.50,-10.19,163.98,-13.44,377709
9.37,22.46,50.43,-10.45,164.06,-13.37,377725
9.31,22.29,50.36,-10.72,164.19,-13.31,377741
9.32,22.12,50.34,-10.94,164.29,-13.32,377757
9.38,22.05,50.41,-11.06,164.30,-13.38,377773
9.49,22.07,50.51,-11.14,164.29,-13.47,377789
9.63,22.08,50.60,-11.24,164.30,-13.55,377805
9.79,22.00,50.67,-11.38,164.40,-13.61,377821
9.89,21.64,50.77,-11.63,164.72,-13.70,377837
9.85,21.10,50.89,-11.97,165.23,-13.84,377853
9.69,20.68,50.98,-12.27,165.68,-13.93,377869
9.53,20.50,50.98,-12.47,165.90,-13.92,377885
9.46,20.39,50.92,-12.64,166.03,-13.87,377901
9.48,20.16,50.88,-12.77,166.25,-13.83,377917
9.55,19.90,50.88,-12.80,166.48,-13.83,377933
9.71,19.70,50.92,-12.70,166.66,-13.85,377949
10.02,19.43,51.01,-12.59,166.88,-13.91,377965
10.41,19.17,51.19,-12.59,167.02,-14.08,377981
10.64,19.06,51.44,-12.66,167.05,-14.32,377997
10.69,19.09,51.67,-12.71,167.08,-14.52,378013
10.73,19.11,51.81,-12.63,167.16,-14.64,378029
10.92,18.97,51.90,-12.47,167.34,-14.69,378045
11.27,18.71,52.01,-12.27,167.56,-14.77,378061
11.67,18.53,52.16,-12.08,167.67,-14.87,378077
12.11,18.58,52.34,-11.86,167.51,-15.02,378093
12.67,19.12,52.61,-11.45,166.87,-15.24,378109
13.44,20.22,52.95,-10.78,165.78,-15.51,378125
14.50,21.34,53.37,-9.91,164.75,-15.82,378141
15.74,21.99,53.85,-8.93,164.18,-16.16,378157
16.91,22.25,54.31,-8.04,163.98,-16.47,378173
18.01,22.35,54.68,-7.32,163.93,-16.69,378189
19.20,22.26,55.03,-6.79,163.97,-16.91,378205
20.57,21.90,55.54,-6.29,164.18,-17.31,378221
21.95,21.44,56.35,-5.49,164.49,-17.97,378237
23.57,21.63,57.24,-4.30,164.45,-18.65,378253
25.58,22.14,58.02,-2.72,164.18,-19.15,378269
28.16,22.52,58.76,-1.22,163.91,-19.60,378285
31.13,22.42,59.63,0.01,163.88,-20.17,378301
34.15,22.03,60.76,0.86,163.92,-21.03,378317
37.02,21.89,62.12,1.28,163.79,-22.13,378333
39.57,22.02,63.55,1.47,163.61,-23.31,378349
41.85,22.31,64.90,1.52,163.53,-24.38,378365
44.34,22.69,66.07,1.28,163.37,-25.27,378381
47.14,23.16,67.15,0.77,163.02,-26.11,378397
49.84,23.25,68.26,0.19,163.01,-26.97,378413
52.22,22.81,69.32,-0.46,163.77,-27.75,378429
54.33,22.02,70.09,-1.47,165.06,-28.22,378445
56.71,21.15,70.52,-3.22,166.09,-28.41,378461
59.09,19.69,70.92,-5.12,166.63,-28.65,378477
61.28,19.48,71.45,-6.79,166.63,-29.00,378493
63.26,20.40,71.89,-8.31,166.40,-29.21,378509
65.36,21.37,72.03,-9.88,166.36,-29.11,378525
67.78,21.38,72.03,-11.47,166.43,-28.90,378541
70.27,20.33,72.16,-13.02,166.51,-28.84,378557
72.71,19.30,72.49,-14.54,166.52,-28.98,378573
75.07,19.15,72.96,-16.07,166.09,-29.24,378589
77.20,20.32,73.47,-17.55,165.11,-29.53,378605
78.89,21.57,73.89,-19.07,164.17,-29.72,378621
80.21,22.56,74.12,-20.87,163.21,-29.75,378637
81.43,23.61,74.20,-23.16,161.83,-29.67,378653
82.62,27.04,74.24,-25.67,159.38,-29.58,378669
83.66,32.86,74.30,-28.13,154.83,-29.52,378685
84.70,24.58,74.47,-30.34,148.98,-29.56,378701
85.83,16.35,74.72,-32.42,143.18,-29.67,378717
86.90,22.72,74.95,-34.62,137.92,-29.77,378733
87.55,28.29,75.12,-36.93,133.04,-29.83,378749
87.77,33.77,75.19,-39.25,128.09,-29.79,378765
87.77,39.60,75.11,-41.52,122.75,-29.62,378781
87.66,31.03,74.96,-43.85,117.20,-29.43,378797
87.53,22.69,74.86,-46.40,112.26,-29.32,378813
87.27,29.04,74.84,-49.11,108.19,-29.31,378829
86.78,34.61,74.88,-51.73,104.78,-29.37,378845
86.20,39.74,74.90,-54.16,101.42,-29.37,378861
85.76,45.01,74.83,-56.54,97.69,-29.27,378877
85.49,50.77,74.73,-59.03,93.73,-29.18,378893
85.12,56.21,74.64,-61.65,90.06,-29.13,378909
84.66,60.90,74.54,-64.37,87.38,-29.07,378925
84.09,64.98,74.43,-67.07,85.60,-29.02,378941
83.42,68.68,74.31,-69.65,84.12,-28.95,378957
82.78,72.55,74.18,-72.13,82.25,-28.87,378973
82.18,76.87,74.07,-74.55,79.91,-28.83,378989
81.58,81.32,74.00,-76.93,77.23,-28.82,379005
81.06,84.91,73.93,-79.35,75.90,-28.82,379021
80.46,86.41,73.85,-81.74,75.97,-28.82,379037
79.64,87.19,73.73,-84.13,76.53,-28.79,379053
78.77,88.23,73.50,-86.63,77.05,-28.66,379069
77.95,89.98,73.19,-89.25,76.73,-28.47,379085
77.01,92.91,72.86,-91.95,75.62,-28.28,379101
76.02,95.98,72.54,-94.68,75.96,-28.12,379117
74.99,97.30,72.23,-97.18,77.57,-27.98,379133
73.93,97.07,71.89,-99.35,79.57,-27.80,379149
72.79,96.32,71.50,-101.25,81.65,-27.55,379165
71.69,94.96,71.03,-103.06,84.04,-27.22,379181
70.52,92.35,70.53,-104.89,86.81,-26.90,379197
69.08,89.84,70.07,-106.63,89.38,-26.64,379213
67.48,88.06,69.60,-108.17,91.60,-26.37,379229
65.85,86.60,69.06,-109.40,93.68,-26.02,379245
64.30,84.82,68.54,-110.47,95.93,-25.70,379261
63.13,82.61,68.15,-111.44,98.39,-25.53,379277
62.56,80.41,67.98,-112.26,100.80,-25.54,379293
62.28,78.31,67.94,-112.75,103.17,-25.64,379309
61.85,76.41,67.92,-112.86,105.55,-25.70,379325
61.09,74.56,67.77,-112.79,107.93,-25.62,379341
60.08,72.71,67.41,-112.82,110.34,-25.33,379357
58.78,70.64,66.84,-113.07,112.64,-24.88,379373
57.22,68.54,66.21,-113.66,114.78,-24.45,379389
55.49,66.26,65.65,-114.39,117.06,-24.14,379405
53.67,64.04,65.18,-115.01,119.43,-23.92,379421
51.92,62.42,64.73,-115.22,121.38,-23.68,379437
50.48,61.24,64.24,-114.91,123.01,-23.37,379453
49.44,59.88,63.81,-114.05,124.70,-23.11,379469
48.69,58.09,63.56,-113.01,126.56,-23.01,379485
48.06,56.12,63.52,-112.00,128.45,-23.10,379501
47.15,54.24,63.64,-110.91,130.25,-23.36,379517
45.73,52.57,63.85,-109.74,132.08,-23.69,379533
43.81,51.03,63.90,-108.61,134.00,-23.86,379549
41.74,49.55,63.60,-107.75,135.92,-23.68,379565
40.05,47.96,63.06,-107.09,137.67,-23.33,379581
38.74,46.21,62.64,-106.22,139.25,-23.14,379597
37.65,44.42,62.53,-104.80,140.82,-23.22,379613
36.48,42.77,62.68,-102.74,127.45,-23.49,379629
35.20,41.38,62.89,-100.39,114.36,-23.78,379645
34.03,40.22,63.03,-98.04,116.46,-23.98,379661
32.94,39.32,63.06,-95.79,118.35,-24.08,379677
31.87,38.39,63.02,-93.68,120.20,-24.10,379693
30.93,37.44,62.95,-91.55,121.99,-24.12,379709
30.20,36.63,62.95,-89.16,123.54,-24.19,379725
29.79,36.06,63.03,-86.50,124.97,-24.29,379741
29.68,35.46,63.08,-83.74,126.59,-24.31,379757
30.05,34.57,63.03,-81.25,128.29,-24.23,379773
