pitch,roll,yaw,t_ms
-2.74,-1.41,-320.80,397355
-2.70,-1.47,-320.78,397329
-2.69,-1.44,-320.79,397342
-2.75,-1.39,-320.81,397368
-2.75,-1.36,-320.82,397381
-2.75,-1.33,-320.83,397394
-2.74,-1.35,-320.84,397407
-2.74,-1.36,-320.85,397420
-2.73,-1.38,-320.86,397433
-2.71,-1.37,-320.87,397446
-2.72,-1.35,-320.88,397459
-2.72,-1.35,-320.89,397472
-2.72,-1.35,-320.91,397485
-2.72,-1.36,-320.92,397498
-2.73,-1.35,-320.93,397511
-2.72,-1.36,-320.94,397524
-2.71,-1.34,-320.95,397537
-2.72,-1.34,-320.96,397550
-2.72,-1.34,-320.97,397563
-2.72,-1.35,-320.98,397576
-2.74,-1.37,-320.99,397589
-2.74,-1.37,-321.00,397602
-2.71,-1.37,-321.01,397615
-2.70,-1.35,-321.02,397628
-2.70,-1.36,-321.03,397641
-2.72,-1.37,-321.04,397654
-2.74,-1.37,-321.05,397667
-2.73,-1.38,-321.06,397680
-2.73,-1.40,-321.07,397693
-2.72,-1.40,-321.09,397706
-2.72,-1.41,-321.10,397719
-2.73,-1.40,-321.11,397732
-2.73,-1.40,-321.12,397745
-2.74,-1.40,-321.13,397758
-2.73,-1.40,-321.14,397771
-2.72,-1.39,-321.15,397784
-2.71,-1.39,-321.16,397797
-2.72,-1.40,-321.17,397810
-2.71,-1.39,-321.18,397823
-2.73,-1.38,-321.19,397836
-2.74,-1.38,-321.20,397849
-2.74,-1.38,-321.21,397862
-2.74,-1.39,-321.22,397875
-2.74,-1.39,-321.23,397888
-2.74,-1.40,-321.24,397901
-2.75,-1.39,-321.25,397914
-2.75,-1.40,-321.26,397927
-2.75,-1.39,-321.27,397940
-2.75,-1.39,-321.28,397953
-2.75,-1.38,-321.29,397966
-2.75,-1.37,-321.30,397979
-2.73,-1.38,-321.31,397992
-2.73,-1.38,-321.33,398005
-2.72,-1.37,-321.34,398018
-2.73,-1.37,-321.35,398031
-2.73,-1.37,-321.36,398044
-2.73,-1.37,-321.37,398057
-2.73,-1.37,-321.38,398070
-2.73,-1.37,-321.39,398083
-2.73,-1.36,-321.40,398096
-2.73,-1.36,-321.41,398109
-2.74,-1.37,-321.42,398122
-2.74,-1.36,-321.43,398135
-2.74,-1.36,-321.44,398148
-2.75,-1.36,-321.45,398161
-2.76,-1.36,-321.46,398174
-2.75,-1.36,-321.47,398187
-2.74,-1.35,-321.48,398200
-2.74,-1.34,-321.49,398213
-2.73,-1.33,-321.51,398226
-2.74,-1.33,-321.52,398239
-2.74,-1.33,-321.53,398252
-2.74,-1.34,-321.54,398265
-2.74,-1.35,-321.55,398278
-2.74,-1.36,-321.56,398291
-2.75,-1.36,-321.57,398304
-2.75,-1.36,-321.58,398317
-2.74,-1.36,-321.59,398330
-2.75,-1.36,-321.60,398343
-2.75,-1.36,-321.61,398356
-2.75,-1.36,-321.62,398369
-2.76,-1.36,-321.63,398382
-2.76,-1.36,-321.64,398395
-2.76,-1.37,-321.65,398408
-2.75,-1.36,-321.66,398421
-2.75,-1.37,-321.67,398434
-2.74,-1.37,-321.68,398447
-2.73,-1.36,-321.70,398460
-2.74,-1.37,-321.71,398473
-2.73,-1.37,-321.72,398486
-2.73,-1.37,-321.73,398499
-2.73,-1.37,-321.74,398512
-2.73,-1.36,-321.75,398525
-2.73,-1.35,-321.76,398538
-2.73,-1.35,-321.77,398551
-2.73,-1.35,-321.78,398564
-2.73,-1.35,-321.79,398577
-2.72,-1.35,-321.80,398590
-2.73,-1.34,-321.81,398603
-2.72,-1.34,-321.82,398616
-2.72,-1.34,-321.83,398629
-2.73,-1.35,-321.85,398642
-2.74,-1.37,-321.86,398655
-2.73,-1.37,-321.87,398668
-2.73,-1.33,-321.88,398681
-2.73,-1.29,-321.89,398694
-2.74,-1.32,-321.90,398707
-2.75,-1.36,-321.91,398720
-2.75,-1.35,-321.92,398733
-2.75,-1.33,-321.93,398746
-2.74,-1.37,-321.94,398759
-2.73,-1.38,-321.95,398772
-2.74,-1.34,-321.96,398785
-2.73,-1.33,-321.97,398798
-2.73,-1.35,-321.99,398811
-2.73,-1.36,-322.00,398824
-2.74,-1.36,-322.01,398837
-2.75,-1.37,-322.02,398850
-2.76,-1.36,-322.03,398863
-2.76,-1.36,-322.04,398876
-2.76,-1.36,-322.05,398889
-2.76,-1.35,-322.06,398902
-2.75,-1.35,-322.07,398915
-2.74,-1.37,-322.08,398928
-2.74,-1.36,-322.09,398941
-2.75,-1.35,-322.10,398954
-2.76,-1.36,-322.11,398967
-2.76,-1.35,-322.12,398980
-2.77,-1.34,-322.13,398993
-2.76,-1.34,-322.15,399006
-2.76,-1.33,-322.16,399019
-2.76,-1.33,-322.17,399032
-2.75,-1.34,-322.18,399045
-2.75,-1.34,-322.19,399058
-2.75,-1.33,-322.20,399071
-2.76,-1.32,-322.21,399084
-2.75,-1.32,-322.22,399097
-2.75,-1.32,-322.23,399110
-2.74,-1.33,-322.24,399123
-2.74,-1.34,-322.25,399136
-2.74,-1.33,-322.26,399149
-2.74,-1.33,-322.27,399162
-2.74,-1.33,-322.28,399175
-2.75,-1.33,-322.29,399188
-2.75,-1.32,-322.30,399201
-2.74,-1.32,-322.31,399214
-2.74,-1.32,-322.32,399227
-2.74,-1.32,-322.34,399240
-2.74,-1.32,-322.35,399253
-2.75,-1.33,-322.36,399266
-2.76,-1.32,-322.37,399279
-2.76,-1.33,-322.38,399292
-2.76,-1.33,-322.39,399305
-2.76,-1.33,-322.40,399318
-2.75,-1.33,-322.41,399331
-2.75,-1.33,-322.42,399344
-2.75,-1.33,-322.43,399357
-2.76,-1.33,-322.44,399370
-2.76,-1.33,-322.45,399383
-2.76,-1.34,-322.46,399396
-2.75,-1.34,-322.47,399409
-2.75,-1.34,-322.48,399422
-2.75,-1.34,-322.49,399435
-2.75,-1.34,-322.50,399448
-2.75,-1.34,-322.51,399461
-2.75,-1.34,-322.52,399474
-2.75,-1.34,-322.54,399487
-2.76,-1.34,-322.55,399500
-2.76,-1.34,-322.56,399513
-2.77,-1.34,-322.57,399526
-2.76,-1.34,-322.58,399539
-2.76,-1.34,-322.59,399552
-2.76,-1.34,-322.60,399565
-2.76,-1.34,-322.61,399578
-2.76,-1.34,-322.62,399591
-2.76,-1.34,-322.63,399604
-2.76,-1.34,-322.64,399617
-2.76,-1.34,-322.65,399630
-2.76,-1.35,-322.66,399643
-2.76,-1.34,-322.67,399656
-2.76,-1.34,-322.68,399669
-2.76,-1.34,-322.69,399682
-2.76,-1.34,-322.70,399695
-2.76,-1.34,-322.71,399708
-2.77,-1.34,-322.73,399721
-2.77,-1.35,-322.74,399734
-2.77,-1.34,-322.75,399747
-2.77,-1.34,-322.76,399760
-2.77,-1.34,-322.77,399773
-2.77,-1.34,-322.78,399786
-2.77,-1.34,-322.79,399799
-2.76,-1.34,-322.80,399812
-2.76,-1.34,-322.81,399825
-2.76,-1.34,-322.82,399838
-2.76,-1.34,-322.83,399851
-2.76,-1.34,-322.84,399864
-2.76,-1.34,-322.85,399877
-2.77,-1.33,-322.86,399890
-2.76,-1.32,-322.87,399903
-2.76,-1.33,-322.88,399916
-2.76,-1.33,-322.89,399929
-2.75,-1.34,-322.90,399942
-2.75,-1.34,-322.92,399955
-2.75,-1.34,-322.93,399968
-2.76,-1.34,-322.94,399981
-2.75,-1.34,-322.95,399994
-2.75,-1.34,-322.96,400007
-2.76,-1.34,-322.97,400020
-2.76,-1.34,-322.98,400033
-2.76,-1.34,-322.99,400046
-2.76,-1.35,-323.00,400059
-2.76,-1.35,-323.01,400072
-2.76,-1.35,-323.02,400085
-2.76,-1.35,-323.03,400098
-2.77,-1.36,-323.04,400111
-2.77,-1.36,-323.05,400124
-2.77,-1.36,-323.06,400137
-2.77,-1.36,-323.07,400150
-2.77,-1.36,-323.08,400163
-2.77,-1.35,-323.09,400176
-2.77,-1.35,-323.10,400189
-2.77,-1.35,-323.11,400202
-2.78,-1.36,-323.12,400215
-2.78,-1.35,-323.13,400228
-2.78,-1.35,-323.14,400241
-2.78,-1.35,-323.15,400254
-2.77,-1.36,-323.17,400267
-2.77,-1.35,-323.18,400280
-2.77,-1.35,-323.19,400293
-2.77,-1.34,-323.20,400306
-2.77,-1.34,-323.21,400319
-2.77,-1.34,-323.22,400332
-2.77,-1.35,-323.23,400345
-2.77,-1.34,-323.24,400358
-2.77,-1.34,-323.25,400371
-2.77,-1.35,-323.26,400384
-2.78,-1.35,-323.27,400397
-2.78,-1.35,-323.28,400410
-2.78,-1.35,-323.29,400423
-2.77,-1.35,-323.30,400436
-2.77,-1.36,-323.32,400449
-2.77,-1.36,-323.33,400462
-2.76,-1.36,-323.34,400475
-2.76,-1.36,-323.35,400488
-2.76,-1.35,-323.36,400501
-2.75,-1.35,-323.37,400514
-2.75,-1.35,-323.38,400527
-2.75,-1.36,-323.39,400540
-2.76,-1.36,-323.40,400553
-2.75,-1.36,-323.41,400566
-2.76,-1.37,-323.42,400579
-2.76,-1.37,-323.43,400592
-2.76,-1.36,-323.44,400605
-2.76,-1.37,-323.45,400618
-2.75,-1.37,-323.46,400631
-2.75,-1.37,-323.47,400644
-2.75,-1.37,-323.49,400657
-2.75,-1.37,-323.50,400670
-2.75,-1.37,-323.51,400683
-2.75,-1.37,-323.52,400696
-2.75,-1.37,-323.53,400709
-2.75,-1.37,-323.54,400722
-2.75,-1.37,-323.55,400735
-2.75,-1.37,-323.56,400748
-2.75,-1.36,-323.57,400761
-2.75,-1.36,-323.58,400774
-2.75,-1.36,-323.59,400787
-2.75,-1.37,-323.60,400800
-2.75,-1.37,-323.61,400813
-2.76,-1.37,-323.62,400826
-2.76,-1.36,-323.63,400839
-2.75,-1.35,-323.64,400852
-2.75,-1.35,-323.66,400865
-2.75,-1.35,-323.67,400878
-2.75,-1.35,-323.68,400891
-2.75,-1.35,-323.69,400904
-2.75,-1.35,-323.70,400917
-2.75,-1.35,-323.71,400930
-2.75,-1.36,-323.72,400943
-2.75,-1.35,-323.73,400956
-2.74,-1.35,-323.74,400969
-2.74,-1.36,-323.75,400982
-2.74,-1.36,-323.76,400995
-2.74,-1.35,-323.77,401008
-2.74,-1.36,-323.78,401021
-2.74,-1.35,-323.79,401034
-2.74,-1.35,-323.81,401047
-2.74,-1.35,-323.82,401060
-2.74,-1.35,-323.83,401073
-2.73,-1.35,-323.84,401086
-2.73,-1.35,-323.85,401099
-2.74,-1.35,-323.86,401112
-2.74,-1.36,-323.87,401125
-2.74,-1.36,-323.88,401138
-2.74,-1.36,-323.89,401151
-2.74,-1.36,-323.90,401164
-2.74,-1.36,-323.91,401177
-2.73,-1.35,-323.92,401190
-2.73,-1.35,-323.93,401203
-2.73,-1.35,-323.94,401216
-2.73,-1.35,-323.95,401229
-2.74,-1.35,-323.97,401242
-2.74,-1.35,-323.98,401255
-2.74,-1.35,-323.99,401268
-2.74,-1.35,-324.00,401281
-2.74,-1.36,-324.01,401294
-2.74,-1.36,-324.02,401307
-2.74,-1.35,-324.03,401320
-2.74,-1.35,-324.04,401333
-2.74,-1.35,-324.05,401346
-2.74,-1.36,-324.06,401359
-2.74,-1.35,-324.07,401372
-2.75,-1.35,-324.08,401385
-2.75,-1.35,-324.09,401398
-2.74,-1.36,-324.11,401411
-2.74,-1.35,-324.12,401424
-2.74,-1.35,-324.13,401437
-2.74,-1.35,-324.14,401450
-2.73,-1.35,-324.15,401463
-2.73,-1.35,-324.16,401476
-2.73,-1.35,-324.17,401489
-2.73,-1.35,-324.18,401502
-2.72,-1.35,-324.19,401515
-2.73,-1.35,-324.20,401528
-2.73,-1.34,-324.21,401541
-2.73,-1.35,-324.22,401554
-2.73,-1.34,-324.23,401567
-2.72,-1.35,-324.24,401580
-2.72,-1.35,-324.26,401593
-2.72,-1.34,-324.27,401606
-2.72,-1.35,-324.28,401619
-2.72,-1.35,-324.29,401632
-2.72,-1.35,-324.30,401645
-2.72,-1.35,-324.31,401658
-2.72,-1.35,-324.32,401671
-2.72,-1.36,-324.33,401684
-2.72,-1.36,-324.34,401697
-2.73,-1.36,-324.35,401710
-2.73,-1.36,-324.36,401723
-2.73,-1.36,-324.37,401736
-2.73,-1.36,-324.38,401749
-2.73,-1.36,-324.39,401762
-2.73,-1.36,-324.40,401775
-2.73,-1.37,-324.41,401788
-2.73,-1.37,-324.43,401801
-2.74,-1.37,-324.44,401814
-2.73,-1.37,-324.45,401827
-2.74,-1.37,-324.46,401840
-2.74,-1.37,-324.47,401853
-2.74,-1.37,-324.48,401866
-2.74,-1.37,-324.49,401879
-2.74,-1.37,-324.50,401892
-2.74,-1.37,-324.51,401905
-2.74,-1.37,-324.52,401918
-2.74,-1.37,-324.53,401931
-2.73,-1.37,-324.54,401944
-2.73,-1.38,-324.55,401957
-2.73,-1.38,-324.56,401970
-2.73,-1.37,-324.57,401983
-2.73,-1.37,-324.58,401996
-2.73,-1.37,-324.59,402009
-2.73,-1.37,-324.60,402022
-2.73,-1.37,-324.61,402035
-2.73,-1.36,-324.62,402048
-2.73,-1.37,-324.63,402061
-2.73,-1.37,-324.64,402074
-2.74,-1.37,-324.65,402087
-2.74,-1.37,-324.67,402100
-2.74,-1.37,-324.68,402113
-2.74,-1.37,-324.69,402126
-2.74,-1.36,-324.70,402139
-2.74,-1.36,-324.71,402152
-2.74,-1.35,-324.72,402165
-2.74,-1.35,-324.73,402178
-2.74,-1.36,-324.74,402191
-2.75,-1.36,-324.75,402204
-2.75,-1.36,-324.76,402217
-2.75,-1.35,-324.77,402230
-2.75,-1.35,-324.78,402243
-2.75,-1.35,-324.79,402256
-2.75,-1.35,-324.80,402269
-2.75,-1.35,-324.81,402282
-2.76,-1.35,-324.82,402295
-2.76,-1.35,-324.84,402308
-2.75,-1.35,-324.85,402321
-2.75,-1.35,-324.86,402334
-2.76,-1.35,-324.87,402347
-2.76,-1.35,-324.88,402360
-2.77,-1.35,-324.89,402373
-2.77,-1.35,-324.90,402386
-2.77,-1.35,-324.91,402399
-2.76,-1.35,-324.92,402412
-2.76,-1.34,-324.93,402425
-2.76,-1.35,-324.94,402438
-2.76,-1.35,-324.95,402451
-2.77,-1.35,-324.96,402464
-2.77,-1.35,-324.98,402477
-2.76,-1.35,-324.99,402490
-2.76,-1.34,-325.00,402503
-2.76,-1.34,-325.01,402516
-2.76,-1.34,-325.02,402529
-2.76,-1.34,-325.03,402542
-2.76,-1.35,-325.04,402555
-2.76,-1.35,-325.05,402568
-2.75,-1.34,-325.06,402581
-2.75,-1.34,-325.07,402594
-2.75,-1.34,-325.08,402607
-2.74,-1.35,-325.09,402620
-2.74,-1.35,-325.10,402633
-2.74,-1.35,-325.11,402646
-2.74,-1.36,-325.12,402659
-2.74,-1.36,-325.13,402672
-2.73,-1.36,-325.14,402685
-2.74,-1.35,-325.16,402698
-2.73,-1.36,-325.17,402711
-2.74,-1.36,-325.18,402724
-2.74,-1.36,-325.19,402737
-2.74,-1.36,-325.20,402750
-2.74,-1.36,-325.21,402763
-2.74,-1.36,-325.22,402776
-2.75,-1.36,-325.23,402789
-2.75,-1.35,-325.24,402802
-2.75,-1.35,-325.25,402815
-2.75,-1.35,-325.26,402828
-2.75,-1.35,-325.27,402841
-2.75,-1.35,-325.28,402854
-2.75,-1.36,-325.29,402867
-2.76,-1.35,-325.30,402880
-2.76,-1.35,-325.31,402893
-2.76,-1.35,-325.32,402906
-2.76,-1.35,-325.33,402919
-2.77,-1.35,-325.34,402932
-2.77,-1.35,-325.36,402945
-2.76,-1.35,-325.37,402958
-2.76,-1.35,-325.38,402971
-2.77,-1.35,-325.39,402984
-2.77,-1.36,-325.40,402997
-2.77,-1.36,-325.41,403010
-2.77,-1.36,-325.42,403023
-2.76,-1.36,-325.43,403036
-2.77,-1.36,-325.44,403049
-2.76,-1.36,-325.45,403062
-2.77,-1.36,-325.46,403075
-2.77,-1.37,-325.47,403088
-2.77,-1.37,-325.48,403101
-2.76,-1.36,-325.50,403114
-2.76,-1.36,-325.51,403127
-2.76,-1.37,-325.52,403140
-2.76,-1.37,-325.53,403153
-2.76,-1.37,-325.54,403166
-2.76,-1.37,-325.55,403179
-2.76,-1.37,-325.56,403192
-2.76,-1.37,-325.57,403205
-2.76,-1.37,-325.58,403218
-2.77,-1.37,-325.59,403231
-2.77,-1.37,-325.60,403244
-2.77,-1.37,-325.61,403257
-2.77,-1.37,-325.62,403270
-2.76,-1.37,-325.63,403283
-2.76,-1.37,-325.64,403296
-2.76,-1.37,-325.65,403309
-2.76,-1.37,-325.67,403322
-2.76,-1.37,-325.68,403335
-2.77,-1.37,-325.69,403348
-2.77,-1.37,-325.70,403361
-2.77,-1.37,-325.71,403374
-2.77,-1.38,-325.72,403387
-2.77,-1.38,-325.73,403400
-2.77,-1.37,-325.74,403413
-2.76,-1.36,-325.75,403426
-2.76,-1.36,-325.76,403439
-2.76,-1.36,-325.77,403452
-2.76,-1.37,-325.78,403465
-2.76,-1.36,-325.79,403478
-2.76,-1.36,-325.80,403491
-2.76,-1.36,-325.81,403504
-2.76,-1.36,-325.82,403517
-2.76,-1.37,-325.83,403530
-2.75,-1.37,-325.85,403543
-2.75,-1.37,-325.86,403556
-2.76,-1.37,-325.87,403569
-2.76,-1.37,-325.88,403582
-2.76,-1.36,-325.89,403595
-2.75,-1.36,-325.90,403608
-2.76,-1.37,-325.91,403621
-2.76,-1.37,-325.92,403634
-2.76,-1.36,-325.93,403647
-2.76,-1.36,-325.94,403660
-2.76,-1.35,-325.95,403673
-2.76,-1.35,-325.96,403686
-2.75,-1.35,-325.97,403699
-2.75,-1.35,-325.98,403712
-2.75,-1.35,-326.00,403725
-2.75,-1.35,-326.01,403738
-2.75,-1.35,-326.02,403751
-2.75,-1.35,-326.03,403764
-2.75,-1.34,-326.04,403777
-2.75,-1.35,-326.05,403790
-2.75,-1.35,-326.06,403803
-2.75,-1.35,-326.07,403816
-2.75,-1.35,-326.08,403829
-2.75,-1.34,-326.09,403842
-2.75,-1.34,-326.10,403855
-2.74,-1.34,-326.11,403868
-2.74,-1.34,-326.12,403881
-2.74,-1.35,-326.13,403894
-2.74,-1.34,-326.15,403907
-2.74,-1.34,-326.16,403920
-2.74,-1.34,-326.17,403933
-2.74,-1.34,-326.18,403946
-2.74,-1.33,-326.19,403959
-2.74,-1.33,-326.20,403972
-2.74,-1.33,-326.21,403985
-2.75,-1.34,-326.22,403998
-2.75,-1.34,-326.23,404011
-2.75,-1.34,-326.24,404024
-2.75,-1.34,-326.25,404037
-2.75,-1.33,-326.26,404050
-2.75,-1.33,-326.27,404063
-2.75,-1.33,-326.28,404076
-2.75,-1.33,-326.29,404089
-2.75,-1.33,-326.30,404102
-2.75,-1.33,-326.31,404115
-2.76,-1.33,-326.32,404128
-2.76,-1.33,-326.34,404141
-2.76,-1.32,-326.35,404154
-2.76,-1.33,-326.36,404167
-2.77,-1.33,-326.37,404180
-2.76,-1.33,-326.38,404193
-2.76,-1.33,-326.39,404206
-2.76,-1.33,-326.40,404219
-2.76,-1.33,-326.41,404232
-2.76,-1.33,-326.42,404245
-2.77,-1.32,-326.43,404258
-2.77,-1.33,-326.44,404271
-2.77,-1.33,-326.45,404284
-2.77,-1.32,-326.46,404297
-2.77,-1.33,-326.47,404310
-2.77,-1.33,-326.49,404323
-2.77,-1.32,-326.50,404336
-2.77,-1.32,-326.51,404349
-2.77,-1.32,-326.52,404362
-2.77,-1.32,-326.53,404375
-2.77,-1.33,-326.54,404388
-2.76,-1.33,-326.55,404401
-2.76,-1.33,-326.56,404414
-2.76,-1.33,-326.57,404427
-2.76,-1.32,-326.58,404440
-2.75,-1.31,-326.59,404453
-2.74,-1.31,-326.60,404466
-2.74,-1.32,-326.62,404479
-2.74,-1.33,-326.63,404492
-2.74,-1.33,-326.64,404505
-2.74,-1.33,-326.65,404518
-2.74,-1.33,-326.66,404531
-2.74,-1.33,-326.67,404544
-2.74,-1.32,-326.68,404557
-2.73,-1.32,-326.69,404570
-2.73,-1.32,-326.70,404583
-2.73,-1.33,-326.71,404596
-2.73,-1.33,-326.72,404609
-2.73,-1.33,-326.73,404622
-2.74,-1.33,-326.74,404635
-2.74,-1.32,-326.76,404648
-2.74,-1.32,-326.77,404661
-2.73,-1.32,-326.78,404674
-2.72,-1.32,-326.79,404687
-2.72,-1.31,-326.80,404700
-2.72,-1.31,-326.81,404713
-2.72,-1.31,-326.82,404726
-2.72,-1.31,-326.83,404739
-2.73,-1.31,-326.84,404752
-2.73,-1.32,-326.85,404765
-2.73,-1.32,-326.86,404778
-2.73,-1.32,-326.87,404791
-2.73,-1.32,-326.89,404804
-2.73,-1.32,-326.90,404817
-2.73,-1.31,-326.91,404830
-2.73,-1.31,-326.92,404843
-2.73,-1.32,-326.93,404856
-2.73,-1.31,-326.94,404869
-2.74,-1.32,-326.95,404882
-2.74,-1.32,-326.96,404895
-2.75,-1.32,-326.97,404908
-2.75,-1.33,-326.98,404921
-2.74,-1.33,-326.99,404934
-2.74,-1.33,-327.00,404947
-2.74,-1.33,-327.01,404960
-2.74,-1.33,-327.02,404973
-2.74,-1.33,-327.04,404986
-2.74,-1.33,-327.05,404999
-2.74,-1.33,-327.06,405012
-2.74,-1.32,-327.07,405025
-2.74,-1.32,-327.08,405038
-2.74,-1.32,-327.09,405051
-2.74,-1.32,-327.10,405064
-2.74,-1.32,-327.11,405077
-2.75,-1.33,-327.12,405090
-2.75,-1.33,-327.13,405103
-2.75,-1.33,-327.14,405116
-2.75,-1.33,-327.15,405129
-2.75,-1.33,-327.16,405142
-2.75,-1.33,-327.17,405155
-2.75,-1.33,-327.18,405168
-2.75,-1.33,-327.19,405181
-2.75,-1.33,-327.20,405194
-2.75,-1.33,-327.21,405207
-2.75,-1.33,-327.23,405220
-2.75,-1.34,-327.24,405233
-2.75,-1.34,-327.25,405246
-2.74,-1.34,-327.26,405259
-2.74,-1.34,-327.27,405272
-2.74,-1.34,-327.28,405285
-2.74,-1.34,-327.29,405298
-2.75,-1.34,-327.30,405311
-2.76,-1.35,-327.31,405324
-2.76,-1.35,-327.32,405337
-2.76,-1.35,-327.33,405350
-2.75,-1.35,-327.34,405363
-2.76,-1.35,-327.35,405376
-2.76,-1.34,-327.36,405389
-2.75,-1.34,-327.37,405402
-2.75,-1.34,-327.39,405415
-2.74,-1.34,-327.40,405428
-2.75,-1.34,-327.41,405441
-2.75,-1.34,-327.42,405454
-2.75,-1.34,-327.43,405467
-2.75,-1.34,-327.44,405480
-2.76,-1.33,-327.45,405493
-2.76,-1.32,-327.46,405506
-2.76,-1.33,-327.47,405519
-2.76,-1.36,-327.48,405532
-2.76,-1.40,-327.49,405545
-2.76,-1.44,-327.50,405558
-2.77,-1.48,-327.51,405571
-2.77,-1.48,-327.52,405584
-2.77,-1.45,-327.53,405597
-2.78,-1.35,-327.54,405610
-2.78,-1.34,-327.55,405623
-2.78,-1.34,-327.56,405636
-2.78,-1.34,-327.58,405649
-2.78,-1.34,-327.59,405662
-2.77,-1.34,-327.60,405675
-2.78,-1.33,-327.61,405688
-2.78,-1.33,-327.62,405701
-2.79,-1.33,-327.63,405714
-2.78,-1.36,-327.64,405727
-2.85,-1.46,-327.66,405740
-2.88,-1.55,-327.75,405753
-2.82,-1.43,-327.86,405766
-2.79,-1.39,-327.89,405779
-2.79,-1.39,-327.90,405792
-2.77,-1.45,-327.91,405805
-2.62,-1.40,-327.71,405818
-2.27,-1.44,-327.31,405831
-2.04,-1.72,-327.01,405844
-1.84,-2.11,-326.86,405857
-1.71,-2.52,-327.00,405870
-1.48,-3.07,-327.60,405883
-1.31,-4.24,-328.63,405896
-1.35,-6.18,-329.78,405909
-1.36,-8.45,-330.64,405922
-1.39,-10.43,-330.89,405935
-1.64,-11.56,-330.54,405948
-2.10,-12.10,-329.90,405961
-2.67,-12.44,-329.36,405974
-3.28,-12.83,-329.08,405987
-3.89,-13.57,-329.07,406000
-4.53,-14.64,-329.27,406013
-5.18,-15.84,-329.63,406026
-5.91,-16.94,-330.18,406039
-6.56,-18.12,-330.93,406052
-6.88,-19.61,-331.86,406065
-6.90,-21.56,-332.88,406078
-6.61,-23.49,-333.86,406091
-6.22,-25.23,-334.77,406104
-5.75,-26.86,-335.64,406117
-5.26,-28.21,-336.48,406130
-5.06,-29.30,-337.27,406143
-5.19,-30.26,-338.06,406156
-5.48,-31.28,-338.83,406169
-5.70,-32.11,-339.46,406182
-5.57,-32.65,-339.79,406195
-5.18,-32.83,-339.82,406208
-4.75,-32.51,-339.65,406221
-4.35,-31.92,-339.48,406234
-3.88,-31.14,-339.38,406247
-3.29,-30.15,-339.36,406260
-2.56,-29.41,-339.43,406273
-1.79,-28.87,-339.55,406286
-1.04,-28.44,-339.58,406299
-0.37,-27.98,-339.38,406312
0.25,-27.24,-338.85,406325
0.89,-26.22,-338.01,406338
1.50,-24.90,-336.98,406351
1.92,-23.57,-335.89,406364
2.01,-22.48,-334.97,406377
1.87,-21.55,-334.42,406390
1.77,-20.86,-334.23,406403
1.88,-20.43,-334.21,406416
2.16,-20.26,-334.14,406429
2.49,-20.27,-333.93,406442
2.81,-20.26,-333.60,406455
3.11,-20.01,-333.22,406468
3.38,-19.68,-332.88,406481
3.64,-19.41,-332.59,406494
3.78,-19.29,-332.31,406507
3.69,-19.30,-331.98,406520
3.42,-19.42,-331.67,406533
3.09,-19.58,-331.49,406546
2.81,-19.77,-331.55,406559
2.62,-20.07,-331.86,406572
2.48,-20.46,-332.32,406585
2.37,-21.09,-332.87,406598
2.45,-21.97,-333.51,406611
2.90,-22.97,-334.20,406624
3.73,-23.98,-334.88,406637
4.75,-24.85,-335.45,406650
5.70,-25.56,-335.84,406663
6.39,-26.12,-336.09,406676
6.79,-26.49,-336.31,406689
6.88,-26.66,-336.53,406702
6.67,-26.71,-336.78,406715
6.11,-26.59,-337.11,406728
5.34,-26.41,-337.50,406741
4.54,-26.34,-337.86,406754
3.81,-26.35,-338.10,406767
3.12,-26.31,-338.13,406780
2.44,-26.08,-337.96,406793
1.80,-25.67,-337.67,406806
1.22,-25.13,-337.33,406819
0.78,-24.53,-337.02,406832
0.61,-23.81,-336.78,406845
0.78,-23.14,-336.64,406858
1.15,-22.59,-336.61,406871
1.65,-22.06,-336.67,406884
2.32,-21.54,-336.78,406897
3.10,-20.96,-336.90,406910
3.90,-20.38,-336.99,406923
4.65,-19.83,-337.05,406936
5.33,-19.27,-337.09,406949
5.93,-18.80,-337.10,406962
6.48,-18.44,-337.03,406975
7.00,-18.23,-336.87,406988
7.48,-18.10,-336.59,407001
7.90,-18.07,-336.26,407014
8.27,-18.17,-335.90,407027
8.70,-18.35,-335.49,407040
9.29,-18.53,-335.02,407053
9.98,-18.68,-334.54,407066
10.75,-18.83,-334.09,407079
11.53,-18.95,-333.76,407092
12.27,-19.02,-333.71,407105
13.03,-19.18,-333.95,407118
13.78,-19.51,-334.37,407131
14.50,-20.01,-334.80,407144
15.10,-20.69,-335.13,407157
15.54,-21.54,-335.32,407170
15.89,-22.48,-335.37,407183
16.20,-23.43,-335.33,407196
16.43,-24.26,-335.22,407209
16.50,-24.93,-335.02,407222
16.32,-25.52,-334.70,407235
15.85,-26.00,-334.28,407248
15.06,-26.45,-333.83,407261
14.07,-26.87,-333.46,407274
13.08,-27.23,-333.24,407287
12.13,-27.51,-333.15,407300
11.13,-27.70,-333.18,407313
10.01,-27.77,-333.25,407326
8.78,-27.74,-333.33,407339
7.59,-27.70,-333.42,407352
6.52,-27.63,-333.51,407365
5.58,-27.54,-333.61,407378
4.78,-27.45,-333.69,407391
4.11,-27.30,-333.74,407404
3.61,-27.01,-333.76,407417
3.35,-26.47,-333.77,407430
3.30,-25.65,-333.78,407443
3.34,-24.63,-333.82,407456
3.49,-23.54,-333.91,407469
